fwjy,wJj0jr4sGQ8,"[0, 5]",
hUjy,wPFKxf2bQC0,"[0, 1, 159, 1336]","[{'text': 'supposedly it will I reread that the', 'start': 0.869, 'duration': 5.2}, {'text': 'threat again is Posey like high schooler', 'start': 3.97, 'duration': 3.449}, {'text': 'topped when you get a chance to get a', 'start': 6.069, 'duration': 3.871}, {'text': 'second there like the off hand tools for', 'start': 7.419, 'duration': 13.411}, {'text': 'lower earners on them all right there we', 'start': 9.94, 'duration': 31.47}, {'text': 'go shoutout up a collision like me just', 'start': 20.83, 'duration': 24.63}, {'text': 'leaves i can do Pam I think I got', 'start': 41.41, 'duration': 6.5}, {'text': 'canceled', 'start': 45.46, 'duration': 2.45}, {'text': ""straight up here I'm gonna do uh-huh"", 'start': 48.609, 'duration': 15.691}, {'text': 'yeah careful range attack is AOE know', 'start': 55.629, 'duration': 8.671}, {'text': ""she's a Jersey thought of what is pay on"", 'start': 113.02, 'duration': 19.14}, {'text': 'get over here more I got my site birth', 'start': 122.3, 'duration': 9.86}, {'text': 'clean up here you guys clean up wait up', 'start': 141.88, 'duration': 7.41}, {'text': 'wait up wait up wait up fellas', 'start': 145.67, 'duration': 3.62}, {'text': 'got my sub how did if this rain of death', 'start': 158.73, 'duration': 9.64}, {'text': 'here for I got six I can split so', 'start': 162.19, 'duration': 21.9}, {'text': 'awesome here we go yeah no pay on second', 'start': 168.37, 'duration': 17.22}, {'text': 'group will start my world one in a', 'start': 184.09, 'duration': 9.06}, {'text': 'second what when I hit the far one are', 'start': 185.59, 'duration': 14.66}, {'text': ""you got it nice job that that that's it"", 'start': 193.15, 'duration': 7.1}, {'text': 'hey ready gonna get me', 'start': 209.48, 'duration': 4.95}, {'text': ""software south winds to the sides we're"", 'start': 216.33, 'duration': 7.02}, {'text': ""gonna burn no no no first she'll cycle"", 'start': 219.64, 'duration': 7.85}, {'text': 'move guys move away from those sentence', 'start': 223.35, 'duration': 4.14}, {'text': ""they're a lot more okay rain of death in"", 'start': 234.88, 'duration': 9.0}, {'text': 'oh yeah', 'start': 239.3, 'duration': 4.58}, {'text': 'are we burning her after we get out of', 'start': 252.959, 'duration': 4.09}, {'text': 'this vision yep burning her burning real', 'start': 255.129, 'duration': 7.201}, {'text': ""too I'm gonna do up I was innocent no"", 'start': 257.049, 'duration': 17.851}, {'text': 'defense on their heads just burn it get', 'start': 262.33, 'duration': 17.119}, {'text': 'ready you all ready guys what Swinson', 'start': 274.9, 'duration': 6.87}, {'text': 'asking bally comes walking towards me', 'start': 279.449, 'duration': 10.681}, {'text': 'fuzzy on in the middle Oh shugga to read', 'start': 281.77, 'duration': 8.36}, {'text': 'burn Itzik run off them', 'start': 290.789, 'duration': 10.431}, {'text': ""it's off are you doing ballot yet"", 'start': 296.46, 'duration': 4.76}, {'text': 'get a good', 'start': 313.289, 'duration': 3.211}, {'text': ""man I'm status buddy film status oh and"", 'start': 318.76, 'duration': 13.78}, {'text': ""that's not three in a row there we go"", 'start': 329.21, 'duration': 6.59}, {'text': 'now guys from Qatar', 'start': 332.54, 'duration': 3.26}, {'text': 'ha vampire plant cutting by fragments', 'start': 337.58, 'duration': 6.329}, {'text': 'ahead more morphic cuttings in those', 'start': 341.05, 'duration': 10.119}, {'text': 'killings at night yeah yeah uh I can', 'start': 343.909, 'duration': 10.07}, {'text': 'actually incorporate that into my own', 'start': 351.169, 'duration': 7.261}, {'text': 'yes pretty sick man this summer get you', 'start': 353.979, 'duration': 6.72}, {'text': 'let me', 'start': 358.43, 'duration': 2.269}]"
yzjy,wPtRZ2O_0Dw,"[0, 1, 822, 3567]",
8ejy,wZ6IpE5plbM,"[15, 18, 67, 140]",
VFjy,0KuAjxEYClU,"[4, 9, 10, 34]",
7Ujy,0LRyZAfRBXs,"[5, 16, 1061]",
qejy,,[6],
l6jy,em_NOp08cxI,"[51, 442]","[{'text': ""I'm not gonna let this Mad Bomber run my"", 'start': 128.479, 'duration': 9.04}, {'text': 'railways right then bomber your days are', 'start': 132.209, 'duration': 7.341}, {'text': 'numbered', 'start': 137.519, 'duration': 2.031}, {'text': 'you', 'start': 141.31, 'duration': 2.06}]"
5cjy,mRE6W0XOJCA,"[6, 8]",
ONjy,metQiXT8vnY,"[26, 194, 445, 581]","[{'text': 'hey everybody welcome back all right so', 'start': 0.0, 'duration': 6.6}, {'text': 'I have this really awesome monster high', 'start': 3.09, 'duration': 6.06}, {'text': 'to pack this is the two pack with', 'start': 6.6, 'duration': 7.53}, {'text': 'lagoona blue and Gil Webber this is the', 'start': 9.15, 'duration': 9.93}, {'text': 'will love to pack let you get a look', 'start': 14.13, 'duration': 10.38}, {'text': 'here this is super cute and on the back', 'start': 19.08, 'duration': 8.039}, {'text': ""it says it's the anniversary of Laguna"", 'start': 24.51, 'duration': 5.519}, {'text': 'and gills first date unfortunately gills', 'start': 27.119, 'duration': 5.07}, {'text': 'big romantic plans got scuttled so', 'start': 30.029, 'duration': 5.011}, {'text': 'Laguna came up with an alternative a', 'start': 32.189, 'duration': 5.401}, {'text': 'night at the skating rink Gil is', 'start': 35.04, 'duration': 4.53}, {'text': ""hesitant but we're gonna convinces him"", 'start': 37.59, 'duration': 5.039}, {'text': 'it will be fin been not fine it will be', 'start': 39.57, 'duration': 6.0}, {'text': ""thin and Gil realizes it's not where you"", 'start': 42.629, 'duration': 5.791}, {'text': ""are it's who you're with that makes all"", 'start': 45.57, 'duration': 8.219}, {'text': ""the difference oh that's so adorable and"", 'start': 48.42, 'duration': 7.799}, {'text': 'a slap to the face of those that are', 'start': 53.789, 'duration': 6.901}, {'text': ""single I'm just kidding not really kind"", 'start': 56.219, 'duration': 7.171}, {'text': 'of all right whatever all right so uh', 'start': 60.69, 'duration': 5.609}, {'text': 'yeah on to the review guys I love this', 'start': 63.39, 'duration': 5.31}, {'text': '2-pack I love the new packaging that', 'start': 66.299, 'duration': 4.651}, {'text': ""monster high isn't putting out it's so"", 'start': 68.7, 'duration': 5.849}, {'text': 'colorful and just really cool like they', 'start': 70.95, 'duration': 8.43}, {'text': 'definitely put the dolls in the moment', 'start': 74.549, 'duration': 6.951}, {'text': ""with how they're posing them and the the"", 'start': 79.38, 'duration': 4.559}, {'text': 'artwork on the back and the artwork in', 'start': 81.5, 'duration': 4.9}, {'text': 'the front I love it and whoever is', 'start': 83.939, 'duration': 4.981}, {'text': 'designing this artwork is super cool', 'start': 86.4, 'duration': 5.52}, {'text': 'because i love it i love this new', 'start': 88.92, 'duration': 6.69}, {'text': ""artwork it's all over that's so awesome"", 'start': 91.92, 'duration': 7.89}, {'text': ""alright so let's open this up and we can"", 'start': 95.61, 'duration': 6.84}, {'text': 'get a better look alright so here they', 'start': 99.81, 'duration': 8.94}, {'text': 'are this is such a cool to pack I love', 'start': 102.45, 'duration': 8.87}, {'text': 'it and I love like one of my favorite um', 'start': 108.75, 'duration': 4.829}, {'text': ""Monster High Line's I know this is"", 'start': 111.32, 'duration': 3.549}, {'text': 'probably just gonna throw you all off', 'start': 113.579, 'duration': 4.11}, {'text': ""because it's not a like one of the"", 'start': 114.869, 'duration': 5.011}, {'text': 'bigger lines but it was the roller maze', 'start': 117.689, 'duration': 4.71}, {'text': ""I love the roller maze dolls I don't"", 'start': 119.88, 'duration': 3.05}, {'text': 'even take', 'start': 122.399, 'duration': 3.531}, {'text': 'out of the packaging because I love them', 'start': 122.93, 'duration': 4.98}, {'text': 'so much and I knew when I saw this I had', 'start': 125.93, 'duration': 6.11}, {'text': ""to have it um so yeah here's a Laguna"", 'start': 127.91, 'duration': 7.34}, {'text': ""there's so much going on I love the"", 'start': 132.04, 'duration': 7.06}, {'text': 'little helmets little fin coming across', 'start': 135.25, 'duration': 10.09}, {'text': 'the top and then the scales around the', 'start': 139.1, 'duration': 11.73}, {'text': ""top so yeah she's got like her blonde"", 'start': 145.34, 'duration': 7.92}, {'text': 'hair with the pink coming out here on', 'start': 150.83, 'duration': 7.85}, {'text': 'the side I love this little outfit to', 'start': 153.26, 'duration': 8.16}, {'text': 'like even like even their little arm', 'start': 158.68, 'duration': 6.21}, {'text': 'like their arm pads and their knee pads', 'start': 161.42, 'duration': 6.99}, {'text': 'like she has like like her helmet and', 'start': 164.89, 'duration': 5.95}, {'text': 'her pads and everything like gold I just', 'start': 168.41, 'duration': 3.63}, {'text': ""think it's really cool but then there's"", 'start': 170.84, 'duration': 3.03}, {'text': 'like the little monster hot skillet on', 'start': 172.04, 'duration': 6.78}, {'text': ""the knee pads and the elbow pads that's"", 'start': 173.87, 'duration': 12.66}, {'text': 'so awesome love the roller skates', 'start': 178.82, 'duration': 12.57}, {'text': ""they're so cool oh my gosh there's such"", 'start': 186.53, 'duration': 12.57}, {'text': 'a cute little pair right here is Gil you', 'start': 191.39, 'duration': 9.63}, {'text': ""guys know I love boy dolls so I'm gonna"", 'start': 199.1, 'duration': 3.18}, {'text': 'have nothing but good things to say', 'start': 201.02, 'duration': 5.549}, {'text': 'about this one ah I love it all right so', 'start': 202.28, 'duration': 9.03}, {'text': 'his helmet head is like split in half so', 'start': 206.569, 'duration': 9.781}, {'text': 'his fins can come out on the top or his', 'start': 211.31, 'duration': 7.17}, {'text': ""thin his whatever this I don't know what"", 'start': 216.35, 'duration': 3.48}, {'text': ""kind of in that would be called it's got"", 'start': 218.48, 'duration': 4.47}, {'text': 'a lot of them um and so normally he', 'start': 219.83, 'duration': 6.12}, {'text': 'comes with like the big tank around his', 'start': 222.95, 'duration': 7.02}, {'text': 'head but now he just has goggles and I', 'start': 225.95, 'duration': 7.619}, {'text': ""think it's adorable it's so cute so we"", 'start': 229.97, 'duration': 7.44}, {'text': 'can breathe I love it I love this shirt', 'start': 233.569, 'duration': 9.331}, {'text': 'to the colors the ocean II like watery', 'start': 237.41, 'duration': 7.44}, {'text': 'type stuff is just the best i love the', 'start': 242.9, 'duration': 6.03}, {'text': 'mesh around the top here as well and the', 'start': 244.85, 'duration': 8.46}, {'text': 'is elbow pads have like the boy skullet', 'start': 248.93, 'duration': 6.869}, {'text': ""on it so it doesn't have the bow which I"", 'start': 253.31, 'duration': 3.929}, {'text': 'thought that was a nice little touch and', 'start': 255.799, 'duration': 4.381}, {'text': 'these shorts that have little fins', 'start': 257.239, 'duration': 7.68}, {'text': ""they're blue Black his knee pads with"", 'start': 260.18, 'duration': 7.35}, {'text': 'the skillet on them I love is roller', 'start': 264.919, 'duration': 6.301}, {'text': ""skates too that's so awesome there's"", 'start': 267.53, 'duration': 7.98}, {'text': 'such a cute little pair cool oh my gosh', 'start': 271.22, 'duration': 6.03}, {'text': 'guys what are your thoughts I love them', 'start': 275.51, 'duration': 5.73}, {'text': 'um hi if you wanted a little something', 'start': 277.25, 'duration': 8.419}, {'text': ""about me I don't know how to skate I"", 'start': 281.24, 'duration': 8.1}, {'text': 'tried I tried and I tried but the', 'start': 285.669, 'duration': 5.141}, {'text': ""universe just didn't work in my favor"", 'start': 289.34, 'duration': 3.66}, {'text': 'when it came to me being on wheels I can', 'start': 290.81, 'duration': 4.83}, {'text': 'drive and I can ride a bicycle but I', 'start': 293.0, 'duration': 6.27}, {'text': ""can't do anything else oh well I can"", 'start': 295.64, 'duration': 5.279}, {'text': 'live vicariously through this 2-pack I', 'start': 299.27, 'duration': 3.6}, {'text': ""guess alright guys I don't forget to"", 'start': 300.919, 'duration': 3.451}, {'text': 'like comment subscribe and share another', 'start': 302.87, 'duration': 2.85}, {'text': 'I love you and I want you to stay', 'start': 304.37, 'duration': 5.45}, {'text': 'awesome have a good day guys how do you', 'start': 305.72, 'duration': 4.1}]"
2sjy,MttG0d90cIg,"[39, 121, 207]","[{'text': 'are you looking for a beautiful fourth', 'start': 7.519, 'duration': 5.021}, {'text': 'of July makeup and you could wear all', 'start': 10.44, 'duration': 7.11}, {'text': 'night long and impress everyone are you', 'start': 12.54, 'duration': 7.499}, {'text': 'looking for something easy and simple', 'start': 17.55, 'duration': 5.489}, {'text': 'but still has that beautiful pop of red', 'start': 20.039, 'duration': 6.301}, {'text': ""white and blue if you are then you've"", 'start': 23.039, 'duration': 5.91}, {'text': 'found the perfect makeup tutorial in', 'start': 26.34, 'duration': 4.62}, {'text': ""this tutorial I'll teach you"", 'start': 28.949, 'duration': 5.79}, {'text': 'step-by-step how to get this look first', 'start': 30.96, 'duration': 5.73}, {'text': ""I'm going to start off with Urban"", 'start': 34.739, 'duration': 5.581}, {'text': ""Decay's primer in original and I'm going"", 'start': 36.69, 'duration': 5.73}, {'text': 'to be placing this all over my eyelid', 'start': 40.32, 'duration': 8.64}, {'text': 'and blending it out with my finger after', 'start': 42.42, 'duration': 8.28}, {'text': ""I blend this out with my finger I'm"", 'start': 48.96, 'duration': 3.63}, {'text': 'going to go to my naked 2 palette by', 'start': 50.7, 'duration': 4.109}, {'text': 'urban decay and one of the first color', 'start': 52.59, 'duration': 5.969}, {'text': ""in the palette called foxy I'm going to"", 'start': 54.809, 'duration': 7.921}, {'text': 'take an an angled brush an angled fluffy', 'start': 58.559, 'duration': 6.331}, {'text': ""brush and I'm going to be placing this"", 'start': 62.73, 'duration': 5.819}, {'text': 'color all over my I focusing mostly on', 'start': 64.89, 'duration': 7.11}, {'text': 'my highlight on my brow bone and on my', 'start': 68.549, 'duration': 7.5}, {'text': ""lid then I'm going to be using a mix I"", 'start': 72.0, 'duration': 6.21}, {'text': 'shadow a nude matte eyeshadow called', 'start': 76.049, 'duration': 5.82}, {'text': 'haywire this color looks a little gray', 'start': 78.21, 'duration': 6.06}, {'text': 'but it actually comes out Brown when you', 'start': 81.869, 'duration': 6.421}, {'text': 'put it on your eyes this color is going', 'start': 84.27, 'duration': 7.68}, {'text': ""to go into the crease of my eye and I'm"", 'start': 88.29, 'duration': 7.759}, {'text': 'going to blend it out', 'start': 91.95, 'duration': 4.099}, {'text': ""after blending this color out I'm going"", 'start': 97.37, 'duration': 4.24}, {'text': 'to go back to the Naked 2 palette and', 'start': 99.66, 'duration': 3.96}, {'text': ""I'm going to go to a color qualities"", 'start': 101.61, 'duration': 5.27}, {'text': 'tease is the fifth color in this palette', 'start': 103.62, 'duration': 6.15}, {'text': 'tease is going to be the transition', 'start': 106.88, 'duration': 6.19}, {'text': 'color from heywire to foxy in the', 'start': 109.77, 'duration': 5.69}, {'text': 'highlight', 'start': 113.07, 'duration': 2.39}, {'text': ""after that I'm going to take a little"", 'start': 122.57, 'duration': 4.02}, {'text': ""bit of foxy and I'm going to blend all"", 'start': 124.28, 'duration': 8.94}, {'text': ""the colors together for the eyeliner I'm"", 'start': 126.59, 'duration': 8.52}, {'text': 'going to go to my maybelline color', 'start': 133.22, 'duration': 5.64}, {'text': 'tattoos the first color tattoo color', 'start': 135.11, 'duration': 6.69}, {'text': ""that I'm going to be using is the white"", 'start': 138.86, 'duration': 6.02}, {'text': 'color which is called too cool number 5', 'start': 141.8, 'duration': 6.0}, {'text': ""taking a really small skinny brush I'm"", 'start': 144.88, 'duration': 6.329}, {'text': 'going to start the eyeliner', 'start': 147.8, 'duration': 3.409}, {'text': 'this eyeliner is also really really easy', 'start': 158.319, 'duration': 10.68}, {'text': ""to fix then I'm going to be going to the"", 'start': 162.76, 'duration': 8.069}, {'text': 'purple red color which is called', 'start': 168.999, 'duration': 4.55}, {'text': 'pomegranate punk although this is a', 'start': 170.829, 'duration': 5.88}, {'text': 'purplish red color when you put the', 'start': 173.549, 'duration': 12.821}, {'text': 'sparkles on top the red shows a lot then', 'start': 176.709, 'duration': 12.51}, {'text': ""the blue color I'm going to be using 10"", 'start': 186.37, 'duration': 5.099}, {'text': ""gia steel I believe that's how you say"", 'start': 189.219, 'duration': 6.14}, {'text': ""it and with this color I'm going to be"", 'start': 191.469, 'duration': 8.72}, {'text': 'making the wing of the eyeliner', 'start': 195.359, 'duration': 4.83}, {'text': 'you also want to make sure that all', 'start': 209.06, 'duration': 9.509}, {'text': 'these colors are blended slightly after', 'start': 210.89, 'duration': 9.53}, {'text': ""the eyeliner I'm going to my glitter"", 'start': 218.569, 'duration': 4.561}, {'text': 'these glitter stocks i got from Hobby', 'start': 220.42, 'duration': 5.349}, {'text': ""Lobby calm and i'll link that right"", 'start': 223.13, 'duration': 5.219}, {'text': ""below using this small skinny brush I'm"", 'start': 225.769, 'duration': 4.321}, {'text': 'going to start with the white glitter', 'start': 228.349, 'duration': 4.381}, {'text': 'and place our right on top of my color', 'start': 230.09, 'duration': 12.209}, {'text': ""tattoo then I'm going to be going to my"", 'start': 232.73, 'duration': 11.37}, {'text': 'red glitter which is the darkest red', 'start': 242.299, 'duration': 5.551}, {'text': ""glitter in the pack and I'm going to be"", 'start': 244.1, 'duration': 6.66}, {'text': 'placing that on top of my red color', 'start': 247.85, 'duration': 8.639}, {'text': 'tattoo then to the darkest blue color', 'start': 250.76, 'duration': 7.68}, {'text': ""I'm going and replacing the blue"", 'start': 256.489, 'duration': 6.381}, {'text': 'sparkles on top of my blue color tattoo', 'start': 258.44, 'duration': 4.43}, {'text': ""after I finished all the glitter I'm"", 'start': 266.83, 'duration': 4.57}, {'text': 'going to use a liquid eyeliner to line', 'start': 269.03, 'duration': 6.21}, {'text': 'my eyes a liquid eyeliner is best to use', 'start': 271.4, 'duration': 6.09}, {'text': 'in this because if you use a gel', 'start': 275.24, 'duration': 4.02}, {'text': 'eyeliner or eyeshadow it will not show', 'start': 277.49, 'duration': 8.64}, {'text': 'up as well on top of the glitter to line', 'start': 279.26, 'duration': 8.58}, {'text': ""my eyes I'm just going to follow the"", 'start': 286.13, 'duration': 3.659}, {'text': 'exact same line that I made with the red', 'start': 287.84, 'duration': 5.66}, {'text': 'white and blue with the black eyeliner', 'start': 289.789, 'duration': 3.711}, {'text': ""once finished with my black eyeliner I'm"", 'start': 301.53, 'duration': 4.99}, {'text': 'going to put on some fake eyelashes the', 'start': 304.45, 'duration': 5.54}, {'text': ""fake eyelashes I'm putting on if a mac i"", 'start': 306.52, 'duration': 6.48}, {'text': 'use clear glue so some of it still shows', 'start': 309.99, 'duration': 6.01}, {'text': 'so I take the blackest black the black', 'start': 313.0, 'duration': 5.52}, {'text': 'is black eyeshadow that I own and I', 'start': 316.0, 'duration': 4.65}, {'text': ""place it on top of the glue so you can't"", 'start': 318.52, 'duration': 3.78}, {'text': 'see it anymore and it blends well with', 'start': 320.65, 'duration': 4.29}, {'text': ""the liquid eyeliner I'm also going to be"", 'start': 322.3, 'duration': 3.95}, {'text': 'placing some of the black eyeshadow', 'start': 324.94, 'duration': 8.58}, {'text': ""under my eye as well then I'm going to"", 'start': 326.25, 'duration': 9.46}, {'text': 'be using a white eyeliner that eyeliner', 'start': 333.52, 'duration': 4.53}, {'text': ""that I'm using is mixes jumbo eye pencil"", 'start': 335.71, 'duration': 4.32}, {'text': ""in milk and I'm just going to line my"", 'start': 338.05, 'duration': 4.83}, {'text': 'waterline with this white eyeliner from', 'start': 340.03, 'duration': 6.9}, {'text': ""my mascara I'm using Maybelline's new"", 'start': 342.88, 'duration': 6.9}, {'text': 'mascara that has just come out and i', 'start': 346.93, 'duration': 5.64}, {'text': 'love it so much and it actually works', 'start': 349.78, 'duration': 5.1}, {'text': 'really well with blending your regular', 'start': 352.57, 'duration': 4.47}, {'text': 'your real eyelashes with your fake', 'start': 354.88, 'duration': 5.07}, {'text': ""eyelashes i'm going to be putting a"", 'start': 357.04, 'duration': 5.61}, {'text': 'generous amount onto my eyelashes top', 'start': 359.95, 'duration': 7.32}, {'text': ""and bottom then for my blush I'm using"", 'start': 362.65, 'duration': 8.76}, {'text': ""Mac's desert rose and I'm just going to"", 'start': 367.27, 'duration': 6.24}, {'text': 'be taking my blush brush and tapping', 'start': 371.41, 'duration': 4.11}, {'text': ""this into the blush because I don't want"", 'start': 373.51, 'duration': 4.95}, {'text': 'to put too much blush on because if I do', 'start': 375.52, 'duration': 6.77}, {'text': 'it will take away from the entire look', 'start': 378.46, 'duration': 3.83}, {'text': ""then for my lips I'm using a color by"", 'start': 385.75, 'duration': 6.93}, {'text': ""Maybelline called are you ready I'm just"", 'start': 389.74, 'duration': 4.71}, {'text': 'going to be dabbing this onto my lips a', 'start': 392.68, 'duration': 3.93}, {'text': 'little bit to again give my lips just a', 'start': 394.45, 'duration': 3.66}, {'text': 'little bit of color and not take away', 'start': 396.61, 'duration': 5.07}, {'text': ""from anything else I'm also highlighting"", 'start': 398.11, 'duration': 9.6}, {'text': 'my face a little bit line and then', 'start': 401.68, 'duration': 8.07}, {'text': ""you're all finished thank you so much"", 'start': 407.71, 'duration': 4.56}, {'text': 'for watching and have a wonderful happy', 'start': 409.75, 'duration': 5.36}, {'text': 'fourth of July', 'start': 412.27, 'duration': 2.84}]"
k5jy,7YMrT_AoXfc,"[191, 248, 299]",
5Zjy,fsf8bX3BmGs,"[11, 1643]",
Rmjy,xIJ-Mu0Zk7s,"[2, 45, 51, 56, 77, 295, 1952]","[{'text': ""so I'm on the train now machines"", 'start': 1.37, 'duration': 5.76}, {'text': ""I'm just walking through standard"", 'start': 29.13, 'duration': 5.039}, {'text': 'accommodation', 'start': 31.45, 'duration': 2.719}, {'text': 'finding issue', 'start': 58.69, 'duration': 3.02}, {'text': 'finding machine', 'start': 68.49, 'duration': 3.26}, {'text': ""so it's 1224 I'm alone in this carriage"", 'start': 74.159, 'duration': 9.931}, {'text': 'here so I can pick up a little bit so', 'start': 78.84, 'duration': 6.959}, {'text': ""this is the first time I'm riding on"", 'start': 84.09, 'duration': 5.93}, {'text': 'this train which they called the', 'start': 85.799, 'duration': 8.341}, {'text': ""intercity train that's run by DSP and I"", 'start': 90.02, 'duration': 7.47}, {'text': 'just realized that this train is and', 'start': 94.14, 'duration': 8.58}, {'text': 'diesel multiple unit train so previously', 'start': 97.49, 'duration': 9.129}, {'text': 'I had seen a diesel locomotive but this', 'start': 102.72, 'duration': 7.009}, {'text': 'is a multiple unit', 'start': 106.619, 'duration': 3.11}, {'text': 'I can feel the vibrations from the', 'start': 111.2, 'duration': 5.029}, {'text': 'diesel engine', 'start': 113.509, 'duration': 2.72}, {'text': 'so there many passengers boarding in', 'start': 125.2, 'duration': 6.37}, {'text': 'disembarking the next stop on this train', 'start': 128.509, 'duration': 5.941}, {'text': 'service is Copenhagen Airport and that', 'start': 131.57, 'duration': 7.79}, {'text': 'explains number passenger seat back', 'start': 134.45, 'duration': 4.91}, {'text': 'that stupid train is due to depart any', 'start': 143.75, 'duration': 7.79}, {'text': 'time now', 'start': 149.12, 'duration': 2.42}, {'text': 'oh yeah', 'start': 174.38, 'duration': 3.05}, {'text': 'okay so I can feel the traction cutting', 'start': 180.18, 'duration': 8.98}, {'text': 'off and the engine revving up so this', 'start': 184.15, 'duration': 10.85}, {'text': 'feels like there is a gearbox involved', 'start': 189.16, 'duration': 10.38}, {'text': ""automatic gearbox this doesn't feel like"", 'start': 195.0, 'duration': 9.9}, {'text': 'a diesel like freaking train this is', 'start': 199.54, 'duration': 8.16}, {'text': 'this would be my first time riding on', 'start': 204.9, 'duration': 8.05}, {'text': 'the diesel trade uses mechanical', 'start': 207.7, 'duration': 7.88}, {'text': 'transmission', 'start': 212.95, 'duration': 2.63}, {'text': ""so it's very hot in here and I will stop"", 'start': 226.48, 'duration': 8.55}, {'text': 'the recording and you resume just as we', 'start': 229.73, 'duration': 5.3}, {'text': 'cool into clinical Network', 'start': 235.569, 'duration': 4.821}, {'text': 'so this thing look like diesel pumps to', 'start': 243.06, 'duration': 9.53}, {'text': 'review the trains', 'start': 248.51, 'duration': 4.08}, {'text': 'yeah', 'start': 255.97, 'duration': 3.0}, {'text': 'typically yes', 'start': 264.66, 'duration': 3.08}, {'text': 'right price', 'start': 273.879, 'duration': 2.57}, {'text': 'sword', 'start': 278.159, 'duration': 2.75}, {'text': 'so comparing ABV', 'start': 280.93, 'duration': 3.079}, {'text': 'which they were about the department in', 'start': 287.229, 'duration': 4.331}, {'text': 'our report', 'start': 290.09, 'duration': 3.87}, {'text': ""I'm sorry our step"", 'start': 291.56, 'duration': 4.8}, {'text': 'so then next up will be beneath an', 'start': 293.96, 'duration': 4.85}, {'text': 'airport', 'start': 296.36, 'duration': 2.45}, {'text': 'prefer', 'start': 312.92, 'duration': 2.42}, {'text': 'so first gear second gear third gear', 'start': 320.669, 'duration': 4.731}, {'text': ""so that's why we had faith here"", 'start': 330.91, 'duration': 4.55}, {'text': 'yes six so this feels like a 67 speed', 'start': 342.889, 'duration': 8.731}, {'text': 'transmission gearbox', 'start': 348.66, 'duration': 2.96}, {'text': 'this is all of the seven here so maybe', 'start': 357.38, 'duration': 4.94}, {'text': ""detonate I don't know"", 'start': 360.29, 'duration': 4.95}, {'text': 'they were just arriving to Copenhagen', 'start': 362.32, 'duration': 5.04}, {'text': 'Airport', 'start': 365.24, 'duration': 2.12}, {'text': 'so I heard gearbox shifting up to 8th', 'start': 450.18, 'duration': 6.47}, {'text': 'gear', 'start': 454.26, 'duration': 2.39}, {'text': 'those are the two exhaust pipes on', 'start': 467.9, 'duration': 6.12}, {'text': 'three exhaust pipes from the diesel', 'start': 471.889, 'duration': 4.61}, {'text': 'engine', 'start': 474.02, 'duration': 2.479}, {'text': 'and here we are Castro', 'start': 478.03, 'duration': 3.95}]"
6Ejy,xNfAFoqTbig,"[2, 7, 437]",
1bjy,xbIxPPFpEec,"[0, 12, 91]",
ftjy,,[46],
yGjy,,"[31, 40, 57, 117]",
jxjy,AcNRASY7eQk,"[3, 4, 9, 10]",
Fijy,AcN9JeQVwTQ,[71],
Nzjy,NBEp7u901qg,"[11, 20, 22, 32, 123, 3595]",
hijy,NEIS0kGzaB4,"[1, 1153]","[{'text': 'down the road down the road here comes', 'start': 21.2, 'duration': 32.08}, {'text': 'the train down the railroad tracks when', 'start': 51.149, 'duration': 5.34}, {'text': 'the train bell rings here when the train', 'start': 53.28, 'duration': 7.68}, {'text': 'bell rings train bell rings what do you', 'start': 56.489, 'duration': 10.021}, {'text': 'hear play play chugga choo choo clickety', 'start': 60.96, 'duration': 7.83}, {'text': 'clack nifty like here comes a train down', 'start': 66.51, 'duration': 4.08}, {'text': 'the railroad track when the crossing', 'start': 68.79, 'duration': 7.34}, {'text': 'gates closed gates closed', 'start': 70.59, 'duration': 5.54}, {'text': 'lady black clickety-clack here comes the', 'start': 84.36, 'duration': 14.79}, {'text': 'train down the railroad track legally', 'start': 86.64, 'duration': 17.21}, {'text': 'daily play play chugga-chugga choo-choo', 'start': 99.15, 'duration': 6.45}, {'text': 'clickety-clack clickety-clack', 'start': 103.85, 'duration': 3.49}, {'text': 'here comes the train down the railroad', 'start': 105.6, 'duration': 14.9}, {'text': 'track station station New York are', 'start': 107.34, 'duration': 16.16}, {'text': 'playing', 'start': 120.5, 'duration': 3.0}]"
xFjy,V-HUhnazsJI,"[6, 8]",
hKjy,N15SkST_4TE,[400],
